hand,avg_reward,win_rate
275500,0.199,0.222
276000,0.256,0.22
276500,0.483,0.248
277000,-0.047,0.228
277500,0.127,0.238
278000,0.193,0.246
278500,0.167,0.228
279000,0.169,0.228
279500,0.056,0.216
280000,0.193,0.248
280500,0.217,0.214
281000,0.268,0.24
281500,0.066,0.234
282000,0.027,0.23
282500,0.199,0.228
283000,-0.015,0.194
283500,0.335,0.22
284000,0.038,0.236
284500,0.306,0.242
285000,0.486,0.274
285500,-0.04,0.234
286000,0.17,0.228
286500,0.199,0.236
287000,0.212,0.232
287500,0.245,0.252
288000,0.216,0.22
288500,0.323,0.22
289000,0.317,0.236
289500,0.097,0.212
290000,0.22,0.274
290500,0.152,0.248
291000,0.188,0.212
291500,0.312,0.248
292000,0.297,0.248
292500,0.25,0.254
293000,0.498,0.26
293500,0.149,0.238
294000,0.196,0.25
294500,0.166,0.224
295000,0.335,0.226
295500,0.193,0.26
296000,0.291,0.236
296500,0.296,0.234
297000,0.013,0.208
297500,0.123,0.2
298000,0.385,0.242
298500,0.329,0.25
299000,0.508,0.28
299500,0.265,0.244
300000,0.397,0.264
300500,0.303,0.224
301000,0.364,0.248
301500,0.162,0.238
302000,0.177,0.216
302500,0.132,0.256
303000,0.18,0.228
303500,0.641,0.29
304000,0.076,0.228
304500,0.392,0.248
305000,0.077,0.234
305500,0.32,0.248
306000,0.38,0.262
306500,0.155,0.218
307000,0.376,0.246
307500,0.344,0.25
308000,0.375,0.234
308500,0.311,0.27
309000,0.236,0.24
309500,0.412,0.252
310000,0.266,0.236
310500,-0.122,0.238
311000,0.283,0.262
311500,0.328,0.266
312000,0.323,0.256
312500,0.237,0.24
313000,0.583,0.294
313500,0.243,0.254
314000,0.418,0.258
314500,0.227,0.27
315000,0.243,0.25
315500,0.02,0.218
316000,0.389,0.262
316500,0.297,0.272
317000,0.159,0.254
317500,0.493,0.272
318000,0.468,0.28
318500,0.483,0.276
319000,0.187,0.23
319500,0.131,0.256
320000,0.223,0.244
320500,0.21,0.252
321000,0.366,0.244
321500,0.268,0.268
322000,0.37,0.256
322500,0.319,0.254
323000,0.252,0.24
323500,0.169,0.226
324000,-0.065,0.216
324500,0.181,0.248
325000,0.481,0.252
325500,0.212,0.268
326000,0.435,0.264
326500,0.309,0.224
327000,0.06,0.236
327500,-0.059,0.236
328000,0.231,0.232
328500,0.428,0.266
329000,0.435,0.26
329500,0.04,0.24
330000,0.269,0.26
330500,0.224,0.254
331000,-0.115,0.236
331500,0.261,0.246
332000,0.196,0.226
332500,0.51,0.258
333000,0.382,0.242
333500,0.042,0.232
334000,0.489,0.256
334500,0.268,0.242
335000,0.366,0.254
335500,0.126,0.21
336000,0.293,0.25
336500,0.144,0.23
337000,0.35,0.254
337500,0.048,0.256
338000,0.269,0.272
338500,0.173,0.228
339000,0.241,0.244
339500,0.146,0.252
340000,0.278,0.23
340500,0.02,0.232
341000,0.503,0.258
341500,0.152,0.244
342000,0.444,0.276
342500,0.127,0.26
343000,0.285,0.282
343500,0.242,0.258
344000,0.294,0.258
344500,0.285,0.268
345000,0.141,0.25
345500,0.254,0.272
346000,0.173,0.222
346500,0.161,0.252
347000,0.45,0.268
347500,0.428,0.262
348000,0.185,0.268
348500,0.236,0.226
349000,0.289,0.234
349500,0.302,0.248
350000,0.174,0.258
350500,0.435,0.252
351000,0.349,0.272
351500,0.485,0.264
352000,0.217,0.244
352500,0.181,0.246
353000,0.262,0.248
353500,0.546,0.28
354000,0.466,0.266
354500,0.262,0.258
355000,0.454,0.268
355500,0.44,0.304
356000,0.356,0.264
356500,0.338,0.284
357000,0.414,0.25
357500,0.441,0.258
358000,0.192,0.242
358500,0.523,0.294
359000,0.342,0.26
359500,0.478,0.288
360000,0.454,0.292
360500,0.567,0.27
361000,0.337,0.262
361500,0.22,0.284
362000,0.251,0.24
362500,0.739,0.312
363000,0.412,0.266
363500,0.514,0.27
364000,0.017,0.242
364500,0.41,0.268
365000,0.272,0.262
365500,0.241,0.246
366000,0.531,0.27
366500,0.267,0.254
367000,0.389,0.278
367500,0.154,0.232
368000,0.416,0.276
368500,0.071,0.236
369000,0.26,0.254
369500,0.46,0.284
370000,0.495,0.276
370500,0.402,0.296
371000,0.631,0.28
371500,0.252,0.266
372000,0.183,0.254
372500,0.382,0.27
373000,0.368,0.26
373500,0.362,0.262
374000,0.275,0.292
374500,0.349,0.282
375000,0.328,0.274
375500,0.347,0.276
376000,0.168,0.252
376500,0.274,0.256
377000,0.366,0.268
377500,0.475,0.286
378000,0.313,0.268
378500,0.131,0.252
379000,0.393,0.282
379500,0.038,0.214
380000,0.342,0.272
380500,0.357,0.252
381000,0.687,0.302
381500,0.654,0.31
382000,0.178,0.244
382500,0.619,0.288
383000,0.289,0.26
383500,0.392,0.258
384000,0.349,0.256
384500,0.304,0.266
385000,0.214,0.258
385500,0.3,0.272
386000,-0.047,0.256
386500,0.783,0.292
387000,0.449,0.288
387500,0.149,0.254
388000,0.287,0.262
388500,0.339,0.27
389000,0.589,0.3
389500,0.359,0.262
390000,0.217,0.26
390500,0.096,0.25
391000,0.535,0.306
391500,0.592,0.286
392000,0.302,0.26
392500,0.438,0.276
393000,0.639,0.282
393500,0.316,0.254
394000,0.324,0.258
394500,0.298,0.244
395000,0.156,0.224
395500,0.306,0.252
396000,0.313,0.274
396500,-0.03,0.262
397000,0.289,0.262
397500,0.491,0.284
398000,0.378,0.262
398500,0.297,0.262
399000,0.102,0.282
399500,0.219,0.248
400000,0.133,0.26
400500,0.477,0.27
401000,0.176,0.254
401500,0.421,0.294
402000,0.36,0.27
402500,0.358,0.25
403000,0.293,0.276
403500,0.39,0.248
404000,0.301,0.252
404500,0.464,0.26
405000,0.197,0.27
405500,0.424,0.276
406000,0.248,0.268
406500,0.333,0.274
407000,0.437,0.262
407500,0.353,0.286
408000,0.114,0.236
408500,0.38,0.286
409000,0.391,0.294
409500,0.227,0.254
410000,0.189,0.276
410500,0.24,0.248
411000,0.277,0.252
411500,0.161,0.248
412000,0.626,0.298
412500,0.173,0.26
413000,0.476,0.306
413500,0.478,0.264
414000,0.148,0.26
414500,0.428,0.274
415000,0.481,0.298
415500,0.307,0.272
416000,0.33,0.258
416500,0.477,0.268
417000,0.342,0.312
417500,0.4,0.258
418000,0.425,0.278
418500,0.355,0.28
419000,0.143,0.246
419500,0.417,0.266
420000,0.465,0.278
420500,0.489,0.29
421000,0.237,0.26
421500,0.279,0.288
422000,0.187,0.244
422500,0.642,0.298
423000,0.421,0.284
423500,0.373,0.234
424000,0.324,0.276
424500,0.497,0.268
425000,0.58,0.284
425500,0.165,0.248
426000,0.204,0.256
426500,0.507,0.278
427000,0.482,0.3
427500,0.393,0.258
428000,0.485,0.286
428500,0.312,0.248
429000,0.305,0.274
429500,0.503,0.29
430000,0.351,0.238
430500,0.145,0.268
431000,0.644,0.262
431500,0.561,0.274
432000,0.632,0.314
432500,0.312,0.262
433000,0.437,0.268
433500,0.528,0.304
434000,0.53,0.296
434500,0.302,0.278
435000,0.734,0.308
435500,0.058,0.234
436000,0.597,0.302
436500,0.245,0.264
437000,0.197,0.264
437500,0.529,0.316
438000,0.421,0.272
438500,0.352,0.294
439000,0.299,0.264
439500,0.441,0.304
440000,0.488,0.3
440500,0.683,0.306
441000,0.22,0.256
441500,0.266,0.248
442000,0.181,0.264
442500,0.284,0.25
443000,0.118,0.27
443500,0.644,0.296
444000,0.422,0.258
444500,0.467,0.276
445000,0.597,0.3
445500,0.235,0.254
446000,0.323,0.276
446500,0.316,0.272
447000,0.229,0.268
447500,0.218,0.272
448000,0.258,0.27
448500,0.564,0.302
449000,0.641,0.29
449500,0.499,0.266
450000,0.07,0.226
450500,0.473,0.284
451000,0.39,0.278
451500,0.273,0.274
452000,0.293,0.258
452500,0.171,0.248
453000,0.49,0.284
453500,0.251,0.27
454000,0.239,0.248
454500,0.666,0.292
455000,0.315,0.264
455500,0.358,0.27
456000,0.648,0.284
456500,0.718,0.308
457000,0.567,0.286
457500,0.351,0.264
458000,0.255,0.252
458500,0.517,0.266
459000,0.691,0.318
459500,0.463,0.286
460000,0.252,0.256
460500,0.556,0.28
461000,0.529,0.28
461500,0.055,0.272
462000,0.468,0.302
462500,0.468,0.29
463000,0.189,0.266
463500,0.413,0.296
464000,0.528,0.316
464500,0.096,0.244
465000,0.67,0.288
465500,0.254,0.254
466000,0.388,0.268
466500,-0.038,0.244
467000,0.656,0.274
467500,0.547,0.286
468000,0.026,0.244
468500,0.219,0.274
469000,0.573,0.276
469500,0.44,0.282
470000,0.447,0.272
470500,0.273,0.294
471000,0.278,0.28
471500,0.465,0.286
472000,0.472,0.29
472500,0.272,0.264
473000,0.249,0.288
473500,0.421,0.288
474000,0.361,0.286
474500,0.474,0.294
475000,0.364,0.268
475500,0.594,0.3
476000,0.155,0.256
476500,0.34,0.262
477000,0.465,0.284
477500,0.45,0.274
478000,0.28,0.252
478500,0.216,0.292
479000,0.681,0.298
479500,0.15,0.246
480000,0.437,0.3
480500,0.132,0.246
481000,-0.011,0.27
481500,0.232,0.28
482000,0.325,0.292
482500,0.313,0.28
483000,0.371,0.29
483500,0.624,0.292
484000,0.394,0.276
484500,0.388,0.26
485000,0.228,0.248
485500,0.405,0.29
486000,0.58,0.27
486500,0.728,0.308
487000,0.43,0.266
487500,0.278,0.26
488000,0.362,0.272
488500,0.359,0.288
489000,0.689,0.32
489500,0.45,0.302
490000,0.164,0.234
490500,0.203,0.274
491000,0.298,0.25
491500,0.538,0.268
492000,0.542,0.28
492500,0.464,0.288
493000,0.271,0.276
493500,0.502,0.288
494000,0.498,0.274
494500,0.496,0.306
495000,0.262,0.278
495500,0.533,0.268
496000,0.458,0.288
496500,0.697,0.302
497000,0.512,0.282
497500,0.268,0.286
498000,0.363,0.266
498500,0.492,0.276
499000,0.308,0.278
499500,0.638,0.302
500000,0.382,0.272
500500,0.442,0.298
501000,0.315,0.278
501500,0.094,0.238
502000,0.39,0.296
502500,0.138,0.256
503000,0.372,0.28
503500,0.458,0.312
504000,0.589,0.292
504500,0.233,0.246
505000,0.146,0.27
505500,0.378,0.29
506000,0.44,0.272
506500,0.172,0.264
507000,0.705,0.286
507500,0.341,0.278
508000,0.596,0.282
508500,0.371,0.28
509000,0.51,0.282
509500,0.476,0.29
510000,0.623,0.284
510500,0.656,0.312
511000,0.363,0.28
511500,-0.124,0.252
512000,0.441,0.282
512500,0.507,0.292
513000,0.476,0.282
513500,0.348,0.27
514000,0.629,0.278
514500,0.62,0.296
515000,0.637,0.312
515500,0.368,0.282
516000,0.334,0.272
516500,0.568,0.298
517000,0.356,0.282
517500,0.429,0.282
518000,0.57,0.318
518500,0.274,0.246
519000,0.112,0.244
519500,0.24,0.26
520000,0.423,0.276
520500,0.25,0.254
521000,0.254,0.274
521500,0.332,0.254
522000,0.386,0.276
522500,0.397,0.278
523000,0.355,0.27
523500,0.5,0.292
524000,0.514,0.26
524500,0.28,0.262
525000,0.651,0.306
525500,0.357,0.274
526000,0.444,0.27
526500,0.402,0.266
527000,0.698,0.306
527500,0.296,0.252
528000,0.556,0.312
528500,0.495,0.296
529000,0.73,0.298
529500,0.255,0.248
530000,0.863,0.312
530500,0.528,0.276
531000,0.703,0.29
531500,0.492,0.294
532000,0.49,0.272
532500,0.262,0.258
533000,0.238,0.274
533500,0.536,0.274
534000,0.397,0.282
534500,0.402,0.278
535000,0.36,0.274
535500,0.421,0.282
536000,0.272,0.272
536500,0.562,0.282
537000,0.193,0.258
537500,0.242,0.25
538000,0.402,0.282
538500,0.206,0.256
539000,0.67,0.3
539500,0.673,0.3
540000,0.374,0.282
540500,0.365,0.284
541000,0.364,0.286
541500,0.433,0.278
542000,0.454,0.274
542500,0.334,0.276
543000,0.194,0.266
543500,0.302,0.286
544000,0.394,0.274
544500,0.27,0.264
545000,0.494,0.3
545500,0.583,0.3
546000,0.113,0.262
546500,0.182,0.282
547000,0.412,0.254
547500,0.033,0.222
548000,0.554,0.286
548500,0.636,0.298
549000,0.49,0.294
549500,-0.013,0.24
550000,0.175,0.23
550500,0.362,0.298
551000,0.436,0.266
551500,0.288,0.292
552000,0.115,0.24
552500,0.167,0.264
553000,0.724,0.308
553500,0.345,0.314
554000,0.57,0.308
554500,0.318,0.288
555000,0.19,0.258
555500,0.436,0.286
556000,0.402,0.29
556500,0.439,0.278
557000,0.458,0.29
557500,0.636,0.296
558000,0.276,0.272
558500,0.254,0.266
559000,0.162,0.256
559500,0.66,0.302
560000,0.482,0.302
560500,0.448,0.288
561000,0.866,0.314
561500,0.454,0.256
562000,0.14,0.276
562500,0.445,0.288
563000,0.278,0.272
563500,0.714,0.314
564000,0.291,0.262
564500,0.4,0.29
565000,0.291,0.28
565500,0.416,0.27
566000,0.568,0.322
566500,0.288,0.272
567000,0.286,0.264
567500,0.218,0.26
568000,0.54,0.288
568500,0.545,0.304
569000,0.432,0.29
569500,0.245,0.282
570000,0.419,0.298
570500,0.444,0.268
571000,0.178,0.268
571500,0.258,0.272
572000,0.366,0.288
572500,0.467,0.298
573000,0.082,0.222
573500,0.376,0.278
574000,0.287,0.298
574500,0.218,0.256
575000,0.356,0.276
575500,0.432,0.282
576000,0.676,0.316
576500,0.53,0.318
577000,0.578,0.276
577500,0.536,0.278
578000,0.362,0.276
578500,0.746,0.318
579000,0.804,0.28
579500,0.208,0.274
580000,0.484,0.29
580500,0.526,0.296
581000,-0.065,0.246
581500,0.672,0.302
582000,0.04,0.254
582500,0.412,0.276
583000,0.566,0.298
583500,0.824,0.348
584000,0.218,0.276
584500,0.302,0.284
585000,0.594,0.266
585500,0.526,0.278
586000,0.502,0.278
586500,0.354,0.298
587000,0.332,0.294
587500,0.48,0.314
588000,0.241,0.258
588500,0.258,0.246
589000,0.276,0.294
589500,0.306,0.292
590000,0.616,0.302
590500,0.424,0.294
591000,0.15,0.252
591500,0.35,0.266
592000,0.402,0.27
592500,0.018,0.25
593000,0.37,0.25
593500,0.262,0.272
594000,0.164,0.264
594500,0.356,0.266
595000,0.327,0.258
595500,0.33,0.266
596000,0.506,0.288
596500,0.57,0.292
597000,0.522,0.27
597500,0.486,0.288
598000,0.26,0.268
598500,0.294,0.282
599000,0.305,0.29
599500,0.616,0.288
600000,0.526,0.318
600500,0.402,0.286
601000,0.494,0.31
601500,0.324,0.26
602000,0.142,0.236
602500,0.24,0.256
603000,0.25,0.258
603500,-0.038,0.248
604000,0.354,0.298
604500,0.092,0.26
605000,0.304,0.27
605500,0.778,0.324
606000,0.558,0.296
606500,0.666,0.304
607000,0.342,0.286
607500,0.656,0.308
608000,0.54,0.274
608500,0.496,0.294
609000,0.301,0.272
609500,0.33,0.308
610000,0.126,0.286
610500,0.5,0.278
611000,0.539,0.282
611500,0.614,0.29
612000,0.364,0.28
612500,0.256,0.266
613000,0.22,0.264
613500,0.574,0.296
